volact,cntry,female,yrbrn,eduyrs,domicil,married,children,houseperson,wkhtot,church,sclmeet,social_trust,tolerance,self_realisation,solidarity,tvpol,tvtot,political_interest,trust_exe,trust_leg,trstep,stfdem,dweight
0,"AL",1,1976,12,4,1,1,0,42,1,6,7,6,4,5,0,2,1,5,2,,5,1.2070132
1,"AL",0,1972,12,3,1,1,0,48,1,7,19,3,5,5,2,3,4,6.5,0,8,2,.39405074
0,"AL",0,1989,8,4,0,0,0,10,3,4,17,5,5,6,2,4,3,3.5,2,0,1,1.1421625
0,"AL",0,1990,13,3,0,0,0,56,5,7,3,6,6,6,2,4,3,9,7.5,10,7,.20921881
0,"AL",1,1965,13,3,0,0,0,63,1,4,12,6,5,5,0,7,1,0,0,0,1,.10460941
0,"AL",0,1961,8,4,1,1,0,60,3,2,14,5,4,6,2,2,2,1.5,.5,10,2,1.4277032
0,"AL",1,1963,15,1,1,1,0,48,2,5,30,5,5,5,2,5,3,2.5,4,7,7,.19702537
0,"AL",1,1979,18,3,1,1,0,22,2,6,11,5,5,5,2,4,1,4,5,9,6,.10460941
0,"AL",0,1989,13,1,0,0,0,57,1,3,3,5,4,2,0,0,3,1,0,7,0,.49256343
0,"AL",0,1969,12,3,1,1,0,48,1,4,3,6,5,6,2,7,3,0,0,5,0,.19455325
0,"AL",0,1991,12,3,0,0,0,56,2,7,24,6,5,6,2,6,1,4,2,10,1,1.9455325
0,"AL",1,1995,11,4,0,0,0,0,3,6,22,5,6,6,0,4,1,7,0,7,7,1.1421625
0,"AL",1,1952,8,3,1,0,0,48,1,7,3,5,,,7,7,4,1.5,0,1,0,1.6507494
0,"AL",0,1994,12,3,,0,0,0,3,2,11,5,6,6,1,1,1,0,0,8,0,1.0460941
1,"AL",0,1974,16,3,1,1,0,40,3,4,20,5,,5,2,5,3,2,3,10,8,1.8868314
0,"AL",0,1997,10,4,0,0,0,0,3,7,20,5,5,5,2,7,2,8.5,6,10,7,1.1421625
0,"AL",0,1936,12,1,1,0,0,57,2,2,4,5,5,6,4,7,1,0,0,2,4,2.3643045
1,"AL",1,1968,17,3,1,1,0,40,2,2,16,5,5,5,3,5,3,4.5,2.5,7,3,2.5335091
0,"AL",0,1970,8,1,1,1,0,0,1,7,3,5,5,5,2,7,3,10,1,3,0,.10134036
0,"AL",1,1943,15,3,1,0,0,24,4,7,21,4,5,4,2,6,3,6,6,4,5,.19455325
0,"AL",0,1934,16,1,1,0,0,,4,6,27,5,3,4,2,7,3,2,3.5,9,2,.21508434
0,"AL",1,1967,12,3,1,1,0,20,1,7,11,5,6,6,1,4,3,6,1.5,8,4,1.9455325
0,"AL",1,1974,16,1,1,1,0,33,3,5,13,5,5,5,2,6,4,5.5,7,9,8,.19455325
0,"AL",1,1985,9,3,1,1,0,0,4,4,25,4,2,5,3,7,3,10,2,10,2,.21346918
0,"AL",0,1982,0,3,0,0,0,,5,6,15,5,6,5,1,2,1,0,0,2,7,.32020377
0,"AL",1,1990,12,3,0,0,0,0,2,1,7,5,5,5,1,6,1,2,0,5,4,.42693836
1,"AL",1,1996,10,4,0,0,0,0,3,6,18,3,6,5,2,6,3,9,4,10,8,.8566219
0,"AL",0,1953,12,1,1,1,0,,3,5,17,6,3,4,2,4,2,2.5,2.5,6,6,.21676721
1,"AL",1,1983,16,3,1,1,0,49,3,3,7,6,6,6,1,2,3,1.5,0,2,3,1.3303062
0,"AL",0,1983,8,1,0,0,0,,3,6,14,5,5,5,2,5,3,5,0,3,7,.20268072
1,"AL",0,1990,8,1,0,0,0,56,3,7,15,5,6,6,2,7,2,4,2,10,3,.25582811
0,"AL",0,1981,8,1,1,1,0,,3,7,23,5,3,2,7,7,2,7.5,8,10,4,2.9487087
1,"AL",0,1957,10,4,1,1,0,,3,7,8,3,5,6,0,3,4,3,1.5,10,5,.8566219
0,"AL",0,1957,16,3,0,0,0,49,1,2,3,5,5,5,1,1,3,0,0,0,0,.40932498
0,"AL",0,1946,7,1,1,0,0,56,2,6,10,5,5,5,5,7,3,4.5,0,7,3,.10233125
0,"AL",1,1961,14,4,1,1,0,40,3,4,7,4,4,6,2,2,2,5,0,5,0,1.7673481
0,"AL",1,1981,12,4,1,1,0,0,2,5,15,5,5,5,1,5,3,10,8.5,10,10,1.1782321
0,"AL",1,1981,8,4,1,1,0,0,3,3,18,5,2,6,2,6,1,8,2.5,10,3,.88367405
0,"AL",1,1972,8,4,1,1,0,0,1,1,3,5,5,5,1,7,1,2.5,0,5,0,1.1782321
0,"AL",0,1951,8,4,1,1,0,30,1,3,24,4,4,5,7,7,2,7.5,6.5,10,10,.8467842
0,"AL",0,1962,12,4,1,1,0,42,2,4,20,5,6,6,2,7,3,7.5,6.5,10,6,.88367405
0,"AL",0,1938,8,4,1,1,0,40,3,4,22,2,5,5,3,7,1,2,2,10,1,1.1290456
0,"AL",1,,,,,1,0,0,1,3,3,,,,1,5,1,2.5,0,0,5,.8211994
0,"AL",1,,4,4,,1,0,0,1,7,11,,,,1,2,1,10,3,,5,1.0003702
0,"AL",0,1959,12,4,1,1,0,40,1,5,18,5,6,5,2,3,3,2.5,2,7,0,.59723593
0,"AL",1,1960,8,4,1,1,0,70,1,2,12,,2,,2,4,1,5.5,0,9,2,1.411307
0,"AL",1,1935,4,4,1,0,0,,3,7,21,,,5,1,3,1,8,,,,.29533306
0,"AL",1,1975,12,4,1,1,0,0,1,4,25,5,5,6,0,4,2,6,1.5,10,3,.4878793
0,"AL",0,1980,12,4,1,1,0,,3,6,10,3,5,5,2,6,3,1.5,3,8,0,.97575859
1,"AL",0,1992,12,5,0,0,0,30,3,1,16,5,5,2,4,7,1,6.5,3.5,3,3,1.1290456
0,"AL",0,1971,12,4,1,1,0,63,2,6,14,5,6,6,2,7,1,.5,0,6,3,.89585389
0,"AL",0,1970,8,4,1,1,0,0,1,5,23,5,5,4,7,7,3,4.5,2.5,10,4,1.0400565
0,"AL",1,1954,7,4,1,0,0,70,2,4,25,5,5,5,3,2,1,5,0,,5,.5645228
0,"AL",1,1954,8,4,1,1,0,0,3,5,16,4,5,6,3,7,3,8,3.5,,8,1.1813322
0,"AL",0,1972,12,4,0,0,0,42,4,6,23,5,1,5,5,6,1,0,0,0,3,.89585389
0,"AL",1,1994,12,4,1,0,0,0,6,3,18,5,6,6,2,6,2,10,7,7,9,2.1954568
0,"AL",1,1962,8,4,1,1,1,0,1,7,15,5,5,5,4,7,4,7.5,7,10,8,1.4766653
0,"AL",1,1995,9,4,0,0,0,0,3,7,15,4,4,4,1,7,1,8,0,1,,.97575859
1,"AL",1,1964,12,4,1,1,0,40,2,2,7,3,4,4,2,3,1,1,.5,1,2,1.1353352
0,"AL",1,1986,12,4,1,1,0,0,2,4,17,5,5,5,1,4,3,.5,.5,4,2,1.1353352
0,"AL",1,1943,11,4,1,1,0,,2,7,10,5,5,5,2,2,1,6.5,0,5,1,1.1838707
1,"AL",0,1996,10,4,0,0,0,0,3,7,21,3,5,4,1,2,1,4,0,9,3,.15482192
0,"AL",0,1949,16,4,1,1,0,22,1,7,14,5,2,6,1,2,1,1.5,1.5,1,0,.20642923
0,"AL",0,1959,8,4,1,1,0,70,5,7,7,5,5,5,2,3,4,2.5,2,10,5,.30964384
0,"AL",1,1986,8,4,0,0,0,0,3,2,22,5,2,5,2,6,2,8.5,6.5,10,4,1.7030028
0,"AL",1,1955,8,4,1,1,0,80,5,6,23,6,6,5,4,4,3,4.5,1,6,3,.85150138
1,"AL",1,1989,15,4,0,0,0,0,3,4,14,5,5,5,3,7,3,3,.5,5,3,1.9868366
0,"AL",1,1972,8,4,1,1,1,0,5,6,13,5,5,5,2,5,3,6.5,3.5,10,7,.15482192
0,"AL",1,1937,0,3,0,1,0,,5,1,13,3,5,5,2,2,1,5,0,10,0,2.5866202
0,"AL",1,1996,9,3,0,0,0,78,2,3,17,4,5,4,1,3,1,2.5,0,10,1,3.6787487
0,"AL",1,1953,12,3,1,0,0,82,1,2,19,6,6,6,1,1,1,4,0,0,7,.71077076
0,"AL",0,1944,11,3,1,1,0,20,3,2,3,5,6,6,3,3,3,2.5,0,2,0,2.843083
1,"AL",0,1934,4,1,1,1,0,,6,7,9,5,5,5,7,7,1,8.5,6,10,8,.31831147
1,"AL",1,1977,8,4,1,1,0,0,5,2,20,4,3,5,1,4,2,6,2,4,6,1.029839
0,"AL",0,1948,12,3,1,1,0,40,5,7,13,5,5,5,1,6,4,7.5,7.5,10,0,2.4369283
0,"AL",1,1941,3,3,,1,0,0,3,2,5,3,2,2,5,7,3,2,0,10,0,.05800695
1,"AL",0,1988,8,1,0,1,0,70,3,6,11,5,5,6,2,7,2,8,0,10,4,1.4854535
0,"AL",0,1941,8,4,1,1,0,100,7,7,14,,,,4,5,4,1,2,2,8,.88367405
0,"AL",1,1973,8,4,1,1,0,0,3,5,3,5,5,6,0,4,1,8.5,0,7,6,.88599919
0,"AL",1,1946,8,4,1,0,0,0,3,2,7,1,5,5,4,4,3,2.5,6.5,10,7,.59193536
0,"AL",1,1959,8,4,1,1,0,0,3,4,14,1,5,5,0,0,1,2.5,4,10,5,1.1838707
0,"AL",0,1967,12,1,1,1,0,80,5,4,18,5,5,6,2,6,3,0,0,10,5,.53051912
0,"AL",0,1946,7,4,1,0,0,,1,4,15,6,5,5,2,3,3,8,3,8,7,.51491952
0,"AL",1,1995,11,3,0,0,0,0,4,7,20,4,5,5,0,7,2,5.5,2,4,4,.17402086
0,"AL",1,1994,12,1,0,0,0,0,3,7,13,5,5,4,1,3,2,10,2.5,10,5,.31831147
0,"AL",0,1960,8,4,1,1,0,0,3,7,26,3,4,5,7,7,2,6.5,5,9,5,1.8022183
0,"AL",0,1996,10,1,0,0,0,0,4,7,21,4,5,5,0,5,1,7,1,,9,.3624789
0,"AL",1,1930,8,1,,0,0,,5,7,12,4,5,5,6,6,4,10,0,10,4,2.3468076
0,"AL",0,1961,12,3,1,1,0,,1,6,14,5,5,6,1,4,3,0,0,6,6,2.4141789
0,"AL",0,1949,16,4,1,0,0,35,2,3,3,1,2,3,3,7,4,0,0,2,0,.59066612
0,"AL",1,1949,8,4,0,1,0,0,1,2,10,4,4,3,0,0,2,9,9,8,4,.59193536
0,"AL",1,1983,16,4,0,0,0,48,3,4,24,4,6,5,1,7,1,5,1.5,8,10,1.1838707
0,"AL",1,1987,16,1,1,0,0,40,5,5,12,5,6,5,1,3,3,2.5,2,7,4,.31831147
0,"AL",0,1929,14,3,0,1,0,40,1,4,14,4,5,5,2,6,2,1.5,0,10,4,.64003843
0,"AL",0,1968,11,3,1,1,0,60,5,5,18,5,5,5,5,5,3,7,8,10,4,.1035654
0,"AL",1,1992,13,1,0,0,0,0,1,3,13,4,4,4,5,5,3,4,4.5,8,6,.21334614
1,"AL",0,1972,8,1,1,1,0,80,5,7,3,5,5,5,0,4,2,7,5.5,5,5,.2071308
0,"AL",0,1968,16,1,1,1,0,25,2,5,11,6,5,6,1,3,4,2,2,5,2,.64003843
0,"AL",1,1976,8,2,1,1,0,0,2,2,9,5,5,5,1,2,1,1,0,10,0,.58887466
0,"AL",0,1948,8,4,1,1,0,60,3,7,20,5,6,5,2,2,2,5,2.5,10,5,.883312
0,"AL",1,1983,12,4,1,1,0,60,3,3,8,6,6,6,2,4,1,7.5,2,8,0,.58887466
0,"AL",1,1949,7,4,1,0,0,,1,2,10,,2,4,3,4,1,2,1,,,.48583942
1,"AL",0,1996,9,3,0,0,0,0,3,7,13,4,4,4,0,7,1,2.5,0,4,5,1.2522057
0,"AL",0,1968,12,4,1,1,0,66,3,2,13,4,5,5,1,3,2,3.5,1.5,10,4,.97167883
0,"AL",1,1959,12,2,1,1,0,56,1,2,3,5,5,5,6,7,3,0,1.5,8,0,1.1777493
1,"AL",1,1962,14,3,1,1,0,40,1,7,15,3,1,5,1,6,2,2.5,0,5,8,1.8463585
0,"AL",1,1977,8,3,1,1,0,0,1,5,4,5,3,6,1,3,1,1,0,4,6,.30772641
0,"AL",0,1968,12,3,1,1,0,40,1,6,3,5,5,5,3,6,4,0,4.5,6,5,.15652571
1,"AL",1,1933,0,4,1,0,0,,3,5,10,5,5,5,5,6,4,1.5,0,5,7,.58887466
0,"AL",0,1986,12,4,0,0,0,56,4,7,19,5,5,5,2,2,2,4.5,6,7,8,1.2145985
0,"AL",0,1988,15,1,0,0,0,0,3,2,20,6,6,5,1,6,2,6.5,2.5,10,2,.65876907
1,"AL",0,1961,16,3,1,1,0,90,3,6,12,5,6,6,0,2,1,2.5,0,9,2,.81230944
1,"AL",0,1982,15,4,0,0,0,44,2,4,13,4,4,5,3,6,3,6.5,5,5,7,.72875913
0,"AL",0,1941,8,1,1,0,0,42,3,5,14,5,5,5,6,7,4,6,6.5,10,8,2.3236923
0,"AL",0,1939,14,3,1,1,0,45,1,6,11,3,5,5,5,7,4,1,.5,0,0,.20870094
0,"AL",1,1981,12,1,1,1,0,0,3,4,16,5,5,6,2,6,3,5.5,5,7,5,.21124475
1,"AL",0,1992,6,1,0,0,0,35,3,7,23,6,6,5,1,6,3,0,.5,0,0,1.0562238
0,"AL",0,1976,12,3,0,0,0,90,1,3,19,5,6,6,1,7,2,6,5.5,7,7,3.3392151
0,"AL",1,1985,7,3,1,1,0,0,4,6,15,5,5,5,1,2,1,6,5,6,4,1.538632
0,"AL",0,1945,13,1,1,0,0,35,3,4,17,6,6,6,5,7,3,7.5,3.5,10,6,.21124475
0,"AL",1,1962,8,2,1,1,0,0,3,5,23,2,5,5,2,5,3,4,3.5,10,5,.31686713
0,"AL",0,1996,10,3,0,0,0,0,4,7,18,2,5,5,0,2,1,9,2.5,0,7,.41030188
1,"AL",0,1952,12,1,1,0,0,40,3,7,6,5,5,4,7,7,4,1,1.5,,5,3.5911608
1,"AL",0,1996,11,4,0,0,0,0,5,4,21,5,5,6,2,3,3,8.5,7.5,10,9,.97027
0,"AL",0,1989,16,1,0,0,0,22,5,6,10,6,6,6,1,3,1,1.5,0,2,4,.3160785
0,"AL",0,1989,13,1,0,0,0,56,1,7,7,5,5,5,0,2,1,3,0,0,0,.210719
0,"AL",0,1944,15,1,1,0,0,70,6,2,20,6,6,6,2,4,2,2,2,9,3,.210719
0,"AL",1,1932,5,3,0,0,0,40,3,4,3,5,5,6,6,7,2,8,1,8,5,.210719
0,"AL",1,1941,7,1,1,1,0,48,3,4,12,5,6,6,2,4,1,6,2,10,9,.5267975
1,"AL",0,1991,7,4,1,0,0,60,2,7,3,2,2,5,0,6,1,10,0,6,3,.97027
0,"AL",0,1961,12,2,1,1,0,45,5,7,5,5,5,5,2,5,3,.5,0,2,0,.42226938
0,"AL",1,1983,8,4,1,1,0,0,1,1,14,5,6,6,4,4,1,7,2,10,3,.56764021
0,"AL",0,1988,17,1,0,1,0,56,2,7,16,2,4,6,0,2,3,5,4.5,9,2,.52783672
0,"AL",1,1988,8,4,,1,0,0,1,2,14,,,5,4,2,3,.5,2.5,0,5,2.2705609
0,"AL",1,1971,15,1,1,1,0,20,3,3,13,6,5,6,1,4,1,6.5,3.5,,8,.63340407
0,"AL",1,1991,8,3,1,1,0,0,2,6,21,5,5,5,1,4,2,5,4,8,5,.84453876
0,"AL",1,1983,8,4,1,1,0,0,5,4,25,5,5,6,3,7,2,1,1,8,3,.51672195
0,"AL",0,1955,16,1,1,1,0,40,5,4,21,6,5,5,5,6,3,1.5,0,7,3,.21113469
0,"AL",1,1978,12,4,0,1,0,0,5,3,11,6,5,6,0,3,1,7,4.5,9,10,.25836097
0,"AL",0,1956,13,1,1,1,0,50,6,4,10,6,5,6,2,6,3,4,3.5,10,1,4
0,"AL",1,1978,12,1,1,1,0,42,3,5,7,6,6,6,2,4,2,2,0,8,0,.32001921
0,"AL",0,1959,8,5,1,1,0,55,1,2,5,5,6,6,7,7,1,0,0,7,2,1.9867407
0,"AL",1,1993,13,4,0,0,0,0,2,2,3,4,6,5,1,1,3,5,2.5,3,1,1.1351206
0,"AL",0,1988,8,3,1,1,0,40,1,7,13,4,2,5,1,5,1,5,4.5,8,5,3.9849064
1,"AL",0,1961,8,3,1,0,0,0,3,2,3,5,5,5,2,3,3,6,2,8,3,2.1584909
0,"AL",0,1975,16,1,1,1,0,50,4,4,6,6,6,6,2,7,2,8,3.5,5,0,2.9787603
0,"AL",1,1956,8,3,1,1,0,55,2,3,23,5,1,6,5,6,4,6,3.5,8,3,.33207553
0,"AL",0,1959,,,,0,0,0,3,5,11,,,,1,2,3,5,1.5,10,0,.1063843
0,"AL",0,1975,12,1,1,1,0,,3,7,6,5,5,5,2,3,3,4,3.5,9,5,.21276859
0,"AL",1,1975,12,4,1,1,0,0,4,2,20,5,6,5,0,6,1,7,3.5,10,5,.77508292
1,"AL",1,1996,11,3,0,0,0,0,3,4,14,5,5,5,7,7,3,8.5,5,7,7,.64003843
0,"AL",1,1946,15,1,1,1,0,24,3,5,23,5,6,5,2,6,3,5,4,9,3,.21276859
0,"AL",1,1940,0,3,1,1,0,70,3,2,16,5,5,,3,4,3,6,2,10,10,.33207553
0,"AL",0,1971,16,1,1,1,0,60,3,7,16,6,6,6,3,5,3,6.5,7,10,3,3.8298347
0,"AL",0,1943,16,1,1,0,0,80,3,7,13,6,6,5,1,1,1,0,0,0,0,.21276859
0,"AL",1,1988,12,1,,1,0,56,3,3,9,5,5,5,3,6,2,3,7,7,0,.32030092
1,"AL",1,1939,8,4,1,0,0,,5,7,10,5,5,5,4,7,3,2,3.5,8,2,.58633552
0,"AL",1,1990,8,4,1,1,0,0,5,6,15,5,4,6,1,5,2,4,5,7,7,.58633552
0,"AL",0,1954,8,4,1,1,0,,2,7,5,5,5,5,7,7,3,4.5,4,9,5,1.172671
0,"AL",1,1978,15,3,1,1,0,36,1,4,22,4,5,5,2,6,3,8,6,10,8,.33310282
1,"AL",0,1997,9,4,0,0,0,0,3,7,19,6,4,6,1,4,3,9.5,6.5,10,8,1.1274509
0,"AL",1,1960,8,4,1,1,0,45,1,4,14,6,5,6,3,5,4,4,2,10,6,.87950328
0,"AL",0,1997,9,3,0,0,0,0,1,7,13,5,4,5,1,7,3,8.5,8.5,10,9,2.9979254
0,"AL",1,1981,7,4,1,1,0,0,3,4,11,1,6,6,2,4,1,4.5,0,2,2,.58769454
0,"AL",1,1993,12,4,0,0,0,0,1,2,8,5,5,5,0,6,1,3.5,3.5,10,2,1.4093136
0,"AL",1,1945,4,2,1,0,0,12,1,2,23,3,6,6,2,2,1,3.5,5.5,0,3,.16150132
1,"AL",1,1987,16,2,1,1,0,0,3,4,15,4,5,5,1,3,2,3.5,1,8,1,.16150132
1,"AL",1,1993,13,1,0,0,0,0,1,6,15,5,1,3,2,7,2,3,3.5,6,7,.2462718
0,"AL",0,1960,6,3,1,1,0,43,3,7,13,4,,,3,4,1,0,0,10,0,3.2015334
0,"AL",0,1984,12,1,0,1,0,,2,6,15,5,6,6,1,1,3,3.5,6.5,10,10,.16150132
0,"AL",1,1951,7,1,1,1,0,0,2,2,18,5,5,5,4,4,3,6.5,7,7,7,.4037533
1,"AL",1,1997,9,1,0,0,0,0,3,4,25,5,5,5,2,4,3,10,8.5,10,9,.24982711
0,"AL",1,1996,10,4,0,0,0,0,3,7,10,5,3,5,1,5,2,7.5,6.5,9,5,4
0,"AL",0,1961,8,4,1,1,0,0,3,2,16,5,5,5,1,6,1,8,0,10,5,1.4093136
0,"AL",1,1976,12,4,0,0,0,0,1,3,24,5,,,0,3,1,0,0,0,10,1.4191005
0,"AL",1,1957,16,1,1,1,0,48,2,5,23,5,4,5,3,5,3,5.5,4.5,8,4,.4925436
1,"AL",0,1966,8,3,1,1,0,48,3,7,15,,6,6,1,1,2,1.5,0,,0,.24982711
0,"AL",0,1961,14,3,1,1,0,,2,3,24,5,5,5,6,7,3,0,0,7,2,.41637852
0,"AL",0,1975,12,3,0,0,0,40,1,7,29,5,2,5,0,3,1,8.5,6,10,5,.2462718
0,"AL",1,1997,9,4,0,0,0,0,1,6,17,6,2,6,0,7,1,4.5,0,10,7,1.1807262
1,"AL",0,1986,8,4,0,0,0,,3,6,18,5,5,5,3,3,3,2,2,5,5,.77234791
0,"AL",0,1989,12,4,0,0,0,48,2,5,22,6,5,6,1,7,2,6,6.5,10,7,.85134048
0,"AL",0,1937,4,4,1,1,0,40,3,2,1,,,,6,7,4,10,0,10,,.85134048
0,"AL",1,1987,17,1,0,0,0,40,3,7,21,6,6,6,2,5,4,5,6,8,6,.32995242
1,"AL",1,1954,12,1,1,1,0,56,3,4,18,4,5,5,4,6,3,6.5,0,0,10,.32995242
0,"AL",0,1938,12,3,1,0,0,0,3,2,18,,,,1,3,2,0,2.5,10,0,.16490899
0,"AL",1,1988,19,1,0,0,0,31,1,4,5,3,6,6,0,3,1,0,5,10,0,.41244052
0,"AL",1,1949,4,4,1,1,0,0,5,6,18,,5,5,6,7,3,8,4,10,5,.88057146
1,"AL",0,1996,10,4,0,0,0,0,5,3,23,6,2,1,4,2,4,6,7.5,3,5,1.1274509
1,"AL",0,1994,11,4,0,0,0,8,6,3,21,6,4,5,2,7,3,9,3.5,9,8,1.1352804
0,"AL",0,1965,12,4,1,1,0,48,1,4,10,5,4,6,2,6,3,2.5,2.5,10,3,1.1351206
0,"AL",1,1955,4,4,1,1,0,0,3,2,11,5,5,5,4,7,4,3.5,5,5,3,.87950328
0,"AL",1,1995,11,4,0,0,0,0,3,7,17,5,5,5,0,5,1,6.5,5,9,5,.88154181
0,"AL",0,1943,4,4,1,1,0,0,3,4,14,5,5,5,6,7,4,1,0,7,0,1.4692363
0,"AL",1,1972,14,4,1,1,0,40,3,3,8,5,5,5,1,5,2,4.5,2.5,10,2,.88554466
1,"AL",1,1993,14,4,1,0,0,0,3,7,11,2,5,5,0,1,1,5,0,10,10,2.0546667
1,"AL",0,1959,8,4,1,1,0,4,3,7,19,6,4,6,3,7,3,7.5,3,10,0,.88057146
0,"AL",0,1985,15,1,1,0,0,40,5,2,4,5,6,6,0,4,3,0,0,0,0,1.3192719
0,"AL",0,1981,15,1,1,1,0,56,1,5,13,6,6,6,1,5,3,1.5,0,5,0,.32995242
1,"AL",0,1928,12,3,0,0,0,0,3,7,3,,,,4,7,1,1,0,10,0,.0824545
0,"AL",1,1986,12,4,1,1,0,0,3,6,6,6,6,6,2,3,3,9,9.5,,,.58704764
0,"AL",1,1977,8,1,1,1,0,,2,5,24,5,1,6,4,3,2,0,0,0,9,.24736349
0,"AL",0,1996,9,4,0,0,0,0,3,4,16,5,4,5,0,7,1,5.5,4,9,5,2.0521743
0,"AL",0,1976,8,4,1,1,0,0,3,5,10,1,5,5,1,6,1,0,0,7,0,.58769454
0,"AL",0,1982,8,4,1,1,0,60,3,2,14,5,5,5,4,4,3,5,4.5,7,3,1.4759078
0,"AL",1,1945,4,4,1,1,0,0,3,6,12,5,5,6,3,5,4,6.5,4.5,9,7,1.1807262
0,"AL",1,1991,9,4,0,0,0,0,5,2,17,5,5,5,2,5,3,10,8,10,8,1.1740953
0,"AL",1,1951,8,4,1,1,0,,3,6,11,5,3,5,1,2,4,6,1,8,2,1.1819196
0,"AL",1,1988,3,4,1,1,0,0,5,3,31,6,6,6,2,7,3,10,10,10,,.59095981
0,"AL",1,1995,11,4,0,0,0,0,1,5,20,3,4,5,1,3,1,4,1,3,1,1.1819196
0,"AL",1,1970,8,4,1,1,0,0,1,2,16,5,5,6,2,3,1,10,0,10,5,.88643972
0,"AL",0,1947,12,4,1,1,0,48,2,7,8,6,6,6,6,7,4,1.5,3.5,7,6,1.1819196
0,"AL",1,1958,8,4,1,1,0,0,3,7,8,5,5,5,2,3,4,6,5,10,4,.88643972
0,"AL",0,1963,12,1,1,1,0,70,2,6,17,5,4,5,1,2,2,2.5,2.5,10,8,.2462718
0,"AL",1,1961,8,4,1,1,1,,2,1,33,2,5,5,0,0,2,7.5,5,,0,1.5480043
0,"AL",0,1967,12,1,1,1,0,48,3,2,17,4,6,4,2,5,1,3,3,1,3,.16655141
0,"AL",1,1977,16,3,1,1,1,14,3,3,19,5,5,5,1,1,3,2.5,3.5,6,5,.24796389
0,"AL",1,1994,13,1,0,0,0,0,2,7,14,6,6,6,1,2,4,5.5,6,8,6,2.6449481
0,"AL",0,1954,8,4,1,1,0,60,3,2,11,5,6,5,3,3,3,0,0,10,0,2.5800072
1,"AL",0,1992,13,1,0,0,0,0,3,6,13,4,5,5,2,7,1,4,1.5,7,7,.32981798
0,"AL",0,1956,8,4,1,1,0,,3,4,20,4,3,5,0,0,2,0,0,9,0,2.0640057
0,"AL",1,1972,8,4,1,1,0,0,3,5,14,3,5,5,7,7,3,0,0,10,0,1.0320029
0,"AL",0,1937,16,1,1,0,0,50,5,6,24,6,6,6,1,4,3,6.5,7.5,10,10,.24702584
0,"AL",1,1974,12,4,1,1,0,50,3,4,16,5,5,5,2,7,1,3,4,8,2,1.7680747
0,"AL",1,1957,8,4,1,0,0,0,3,2,15,1,6,6,2,5,3,2.5,1.5,7,3,.58935824
0,"AL",1,1959,8,4,1,1,0,0,1,2,25,,,,2,3,3,7.5,7,10,5,.88403735
0,"AL",1,1951,8,4,1,1,0,,3,7,9,5,5,5,4,5,4,8,3,10,2,1.1787165
0,"AL",1,1955,12,5,1,1,1,30,3,5,18,4,1,5,3,6,3,7.5,3,8,6,1.4733956
1,"AL",1,1987,16,1,0,0,0,30,3,5,8,6,5,5,2,4,2,2,0,9,1,.63853761
1,"AL",0,1943,12,3,1,0,0,,5,7,14,5,5,5,7,7,4,3.5,1,10,3,.21284587
0,"AL",1,1951,10,1,1,0,0,48,3,3,17,5,1,6,0,2,1,6,3,7,0,.21284587
1,"AL",0,1977,16,1,1,1,0,30,1,6,18,6,6,4,3,7,4,5,3,8,4,.16534013
1,"AL",0,1974,12,4,,1,0,82,3,5,20,5,5,1,2,5,4,10,9,,10,.70722988
0,"AL",1,1997,9,4,0,0,0,0,6,4,13,2,6,5,0,7,1,5,0,10,2,.53211467
0,"AL",1,1935,0,3,0,0,0,0,3,7,3,,,,2,2,2,9.5,9,10,10,.74724584
0,"AL",0,1962,12,1,1,1,0,80,4,5,22,5,5,5,2,1,1,6,0,3,0,.97167883
1,"AL",0,1992,12,4,0,0,0,0,2,6,22,5,6,6,3,6,3,9,9,9,9,.7277025
0,"AL",0,1948,7,3,0,1,0,48,2,3,9,2,5,5,2,2,1,0,0,5,0,1.149609
0,"AL",0,1985,8,4,1,1,0,0,4,4,12,4,5,6,2,5,3,0,0,0,0,1.2128375
1,"AL",0,1995,11,4,0,0,0,60,5,6,26,6,6,6,2,7,3,5,2,7,8,.97575859
1,"AL",1,1996,11,2,0,0,0,0,1,4,18,6,6,6,1,4,1,6,5,10,4,.24908668
1,"AL",0,1972,12,2,1,0,0,48,3,3,14,6,6,6,2,4,3,4.5,1,10,7,.16605778
0,"AL",1,1990,8,2,0,0,0,48,5,5,12,6,5,6,2,5,1,1,0,5,0,.41514446
0,"AL",1,1941,4,2,1,0,0,0,3,3,13,5,5,6,4,3,4,0,0,9,0,.16605778
0,"AL",0,1970,8,3,1,1,0,30,1,7,10,5,6,6,0,2,2,4.5,0,10,5,.16605778
0,"AL",1,1995,12,2,0,0,0,0,1,6,16,6,6,6,2,4,1,10,5,0,0,.33211557
1,"AL",0,1951,7,2,1,1,0,40,3,4,17,5,6,5,7,7,1,0,1,10,0,.24822152
0,"AL",1,1978,12,3,1,1,0,40,3,7,17,3,5,5,1,4,3,4.5,5.5,10,6,.16548102
1,"AL",1,1945,9,2,1,1,0,70,4,7,17,6,6,6,2,6,1,2.5,0,10,5,.33096203
1,"AL",0,1992,12,2,0,0,0,18,1,6,22,6,6,5,7,7,1,10,0,10,6,.08274051
0,"AL",1,1930,7,1,0,0,0,59,1,4,24,2,6,5,5,7,4,3,0,10,2,.04533603
