volact,cntry,female,yrbrn,eduyrs,domicil,married,children,houseperson,wkhtot,church,sclmeet,social_trust,tolerance,self_realisation,solidarity,tvpol,tvtot,political_interest,trust_exe,trust_leg,trstep,stfdem,dweight
0,"AT",1,1973,17,3,1,1,0,30,1,5,11,5,5,5,2,5,3,5.5,3,4,6,1.0238
0,"AT",0,1980,11,3,0,0,0,40,2,6,25,6,5,5,1,2,,8,7,8,6,1.0238
0,"AT",1,1927,12,3,0,0,0,38,3,7,29,5,5,5,5,7,1,7,3.5,4,5,.5119
0,"AT",1,1977,9,3,0,1,0,40,4,6,8,3,6,5,1,7,1,8,2.5,5,10,1.0238
1,"AT",0,1986,11,3,0,0,0,35,3,5,23,5,4,4,1,2,1,7,6,7,6,1.0238
1,"AT",0,1949,12,3,0,0,0,41,1,4,16,5,5,4,2,5,3,5,4,5,1,.5119
1,"AT",1,1932,12,3,0,0,0,40,2,6,27,5,6,6,5,7,2,6,2.5,3,5,.5119
0,"AT",1,1927,10,3,1,0,0,40,2,4,20,6,6,6,2,5,2,7.5,7,0,6,.9495
1,"AT",0,1963,19,2,1,1,0,44,2,6,16,4,6,4,1,2,3,8,5.5,4,8,.9495
0,"AT",1,1942,11,3,1,0,0,,2,4,20,3,5,4,1,4,2,5,3,1,5,.9495
0,"AT",0,1973,12,3,1,1,0,38,3,5,25,6,6,6,1,1,3,7.5,7,6,7,.9495
0,"AT",0,1976,17,3,0,0,0,22,1,7,28,5,6,4,2,2,3,5,5,,5,.9495
0,"AT",1,1926,10,3,1,0,0,,3,5,23,5,5,5,2,5,2,9,7,1,7,.9495
0,"AT",1,1965,,3,0,0,0,40,1,2,2,6,6,4,2,5,4,10,10,10,,1.8989
1,"AT",1,1968,,3,1,1,0,30,2,4,26,5,5,5,1,1,3,8.5,6,6,8,.9495
0,"AT",0,1922,13,3,1,0,0,40,1,5,31,5,6,5,2,5,4,10,8,8,2,.9495
0,"AT",1,1982,15,3,0,0,0,13,1,7,12,5,6,3,1,7,2,0,0,3,6,.4747
1,"AT",1,1972,13,3,1,1,1,40,1,3,13,4,5,3,2,3,2,8,3,0,6,.9495
0,"AT",0,1939,13,3,1,0,0,60,2,4,14,5,5,5,2,4,4,2.5,2.5,1,3,.9495
0,"AT",0,1923,13,3,1,0,0,40,1,5,16,6,6,6,2,4,3,3.5,3.5,2,3,.9495
0,"AT",1,1963,12,3,0,1,0,15,1,6,19,6,4,5,1,4,2,6,6,7,4,.9495
0,"AT",1,1961,12,3,1,1,0,40,3,4,22,6,5,6,2,5,3,8,4,5,3,1.8989
0,"AT",1,1953,11,2,,0,0,39,2,4,10,5,6,5,2,6,,6.5,5.5,2,3,.4747
0,"AT",1,1966,12,3,1,1,0,30,1,6,21,6,4,3,1,4,2,8,5.5,3,8,.8917
1,"AT",1,1940,12,3,0,0,0,42,5,6,22,6,6,6,1,4,3,7,6.5,6,6,.4458
1,"AT",1,1942,12,3,1,0,0,45,2,6,20,6,6,6,1,2,3,7.5,2,3,7,.8917
0,"AT",1,1926,13,3,0,0,0,34,6,6,20,6,6,6,1,1,3,9,5,5,9,.4458
0,"AT",1,1953,18,3,1,1,0,35,3,5,20,6,5,4,1,3,3,7,4,2,5,1.3375
0,"AT",1,1976,12,3,0,0,0,40,4,6,20,6,6,6,1,4,3,7,5,5,8,1.7833
1,"AT",1,1979,13,3,0,0,0,40,1,6,18,6,6,4,3,5,3,7.5,5.5,5,9,.8917
1,"AT",0,1934,12,3,1,0,0,45,7,6,15,6,5,4,1,3,3,5,5,5,3,.8917
1,"AT",1,1955,15,3,1,1,0,40,4,6,23,6,6,5,1,1,3,7.5,5.5,9,8,1.3375
1,"AT",1,1939,12,3,1,0,0,0,7,6,14,3,4,4,1,4,1,7.5,4.5,4,7,.8917
0,"AT",1,1969,13,3,1,1,0,10,1,7,12,5,4,4,2,4,3,7.5,2.5,2,4,.8917
1,"AT",0,1976,16,3,1,1,0,45,3,5,16,4,5,5,4,6,4,6.5,0,6,6,.8917
1,"AT",0,1946,12,3,1,0,0,50,1,6,3,4,6,4,2,4,4,5,3,2,7,.8917
1,"AT",1,1922,11,3,0,0,0,39,3,6,23,6,5,6,4,6,4,5,4.5,7,9,.4458
1,"AT",0,1974,18,3,1,0,0,46,2,6,16,5,6,4,1,3,4,9,6.5,8,7,.8917
1,"AT",1,1966,12,3,1,1,0,40,2,6,21,3,5,4,1,5,2,5.5,6.5,4,9,.8917
1,"AT",1,1934,13,3,0,0,0,50,5,6,16,6,5,6,2,4,4,7,6,5,8,.4458
1,"AT",1,1956,12,2,1,1,0,30,1,7,22,6,6,6,1,1,1,3.5,2,4,5,1.4833
0,"AT",1,1981,,2,0,0,0,,2,7,20,6,5,3,1,1,1,5.5,4,5,5,1.1125
1,"AT",1,1963,14,3,1,1,0,40,1,6,24,5,5,5,0,0,1,5,5,5,6,1.1125
0,"AT",0,1960,9,3,1,1,0,40,3,6,29,5,5,5,1,4,2,.5,2.5,3,4,1.1125
0,"AT",1,1963,12,3,1,1,0,20,3,5,12,4,5,4,0,0,2,9,2.5,,5,1.1125
1,"AT",1,1945,11,2,,1,0,,,2,7,1,4,4,1,3,3,1,1.5,2,3,1.1125
0,"AT",0,1976,14,3,0,0,0,,4,7,23,4,5,4,1,3,3,9.5,7,4,4,.821
0,"AT",0,1968,12,4,0,1,0,15,4,3,14,2,3,4,1,4,2,4,4,5,8,.821
0,"AT",1,1978,14,4,1,1,0,0,6,7,17,6,3,5,2,5,2,4,.5,7,8,.821
1,"AT",0,1950,11,4,0,0,0,40,4,7,15,5,5,4,2,2,3,9,3,3,4,.4105
1,"AT",0,1953,13,4,1,1,0,39,3,5,20,4,4,4,2,4,3,7,5.5,4,3,.821
0,"AT",1,1923,,3,0,0,0,60,3,6,13,5,5,5,1,6,2,4.5,4.5,4,,.4105
1,"AT",1,1946,12,3,1,0,0,50,4,4,20,5,5,6,3,6,4,6.5,3,4,6,.821
0,"AT",1,1962,9,4,1,1,0,,3,5,26,4,3,6,1,5,1,8,6,5,8,1.5996
1,"AT",0,1963,9,4,0,1,0,25,1,6,22,5,3,3,0,3,1,2,1.5,6,3,1.1997
1,"AT",0,1947,13,4,1,1,0,51,5,5,22,5,5,5,3,4,3,1.5,5,6,9,1.1997
0,"AT",1,1973,13,2,1,1,0,20,3,6,14,3,3,3,1,4,2,,,,5,.7998
0,"AT",0,1971,12,4,1,0,0,40,2,6,18,5,5,5,2,2,3,1,1,2,5,.7998
1,"AT",0,1940,10,4,1,0,0,38,1,4,12,4,4,4,3,7,3,9,3.5,4,7,.7998
1,"AT",1,1960,14,4,0,1,0,,4,7,15,2,6,2,1,4,4,0,.5,0,0,1.5996
0,"AT",1,1962,13,4,1,1,0,38,1,6,9,4,4,4,1,3,2,0,0,0,3,1.1997
0,"AT",1,1980,15,4,0,1,0,0,1,4,11,5,5,3,1,2,1,5.5,1,0,6,1.5988
1,"AT",1,1966,15,4,1,1,0,,4,5,19,5,5,5,2,3,3,5.5,4,3,3,.7994
1,"AT",1,1955,11,4,1,1,0,25,5,4,28,4,4,5,1,1,2,8,7,6,8,1.5988
1,"AT",1,1943,11,4,0,0,0,40,1,6,20,4,6,5,3,4,3,4.5,2.5,,4,.7994
1,"AT",1,1960,15,4,1,1,0,,5,5,15,5,4,4,1,2,4,3,3,5,1,.7994
0,"AT",1,1976,14,4,0,0,0,45,,4,15,5,5,5,2,6,3,5,3,2,8,1.5988
1,"AT",1,1964,16,3,1,1,0,40,1,3,24,4,4,3,2,2,2,5.5,6.5,5,4,.4731
1,"AT",0,1945,14,3,1,1,0,50,1,4,27,6,5,6,2,3,4,4,5.5,3,6,.7097
0,"AT",1,1969,8,3,1,1,0,0,3,6,21,4,4,4,2,2,2,3.5,5.5,5,6,.4731
0,"AT",1,1968,9,3,1,1,0,,4,7,18,4,5,4,0,6,1,8,8,,8,.4731
0,"AT",1,1975,10,3,1,1,0,38,1,7,22,4,4,4,1,4,2,7,4.5,5,5,.4731
0,"AT",1,1958,8,3,1,1,0,20,,5,25,3,5,5,3,6,2,6.5,5,8,,.9462
1,"AT",0,1934,8,3,0,1,0,45,6,1,19,2,3,6,,7,1,9.5,5,,,.7097
0,"AT",0,1980,13,3,0,0,0,44,5,6,29,3,5,5,1,1,4,6,6,2,9,2.0672
0,"AT",0,1945,,3,1,0,0,60,3,1,14,5,5,5,1,2,2,2.5,2.5,0,5,1.0336
0,"AT",1,1949,12,3,1,0,0,40,2,6,16,4,6,3,1,2,2,5.5,3,2,4,1.0336
1,"AT",0,1980,16,3,0,0,0,,4,7,24,2,5,5,2,4,4,5,7.5,7,6,2.0672
0,"AT",0,1930,13,3,1,0,0,40,1,2,15,4,6,4,2,2,3,9,8,6,10,2.0672
1,"AT",0,1988,12,3,0,0,0,35,3,6,25,6,6,6,1,3,3,5,1,1,2,2.0672
0,"AT",0,1922,8,3,0,0,0,40,3,2,16,5,1,5,4,7,3,8,3.5,,9,.5168
0,"AT",0,1967,12,3,1,1,0,40,3,4,27,5,5,5,1,1,3,9,6.5,6,7,1.0336
0,"AT",0,1927,12,3,1,0,0,39,2,4,23,4,6,4,2,5,4,7,5,5,5,1.0336
0,"AT",1,1958,12,4,0,1,1,25,1,4,5,2,5,6,3,7,4,5,7.5,1,10,1.0336
0,"AT",0,1969,13,4,1,1,0,60,1,4,27,5,6,6,1,6,4,8.5,8.5,2,4,1.0336
0,"AT",1,1972,9,4,1,1,0,0,1,2,19,4,4,5,1,6,3,1.5,5,1,7,1.0336
0,"AT",1,1955,9,4,0,0,0,38,3,2,13,3,3,6,1,7,2,9,5.5,3,6,.5168
1,"AT",1,1983,12,4,0,0,0,0,1,6,24,5,5,5,1,3,3,7.5,2,4,5,2.0673
0,"AT",1,1949,11,4,1,1,0,28,1,2,10,6,6,6,2,3,3,2.5,2,0,5,1.5504
0,"AT",1,1914,9,4,0,0,0,40,4,4,18,3,3,5,1,5,2,10,8,10,9,.5168
1,"AT",0,1926,17,3,0,0,0,45,2,4,20,3,4,4,2,7,3,9,9,9,9,.4309
0,"AT",1,1980,9,3,0,1,0,30,1,4,25,4,4,4,1,5,1,6,7,7,7,.8618
1,"AT",1,1968,17,3,1,1,0,35,1,4,28,6,6,6,1,3,2,8,8,8,8,.8618
1,"AT",0,1962,17,3,1,1,0,18,2,6,22,4,5,4,2,3,4,9,9,9,10,.8618
1,"AT",0,1979,8,3,0,0,0,,5,4,14,6,5,6,1,3,1,4,4.5,5,5,.8618
1,"AT",0,1934,11,3,0,0,0,54,3,2,27,5,5,4,1,3,2,7,8,9,8,.4309
0,"AT",1,1962,14,3,1,0,0,38,2,2,28,6,5,6,1,4,1,6,5,8,6,.8618
0,"AT",1,1940,8,4,0,0,0,48,2,6,14,4,3,6,4,7,2,4,2.5,2,2,.9302
1,"AT",0,1930,11,4,0,0,0,48,3,6,14,1,1,1,4,7,3,4,3,2,2,.9302
1,"AT",0,1979,13,4,0,0,0,40,1,6,13,5,5,4,2,4,3,2.5,1.5,0,3,.9302
1,"AT",1,1984,12,4,0,0,0,0,4,4,6,5,5,5,2,5,2,7,,1,,1.3953
0,"AT",0,1982,12,4,0,0,0,0,1,6,10,5,6,5,7,7,3,6,1.5,,5,1.8604
0,"AT",1,1960,11,3,1,0,0,45,2,6,12,5,6,5,1,4,3,8.5,4.5,5,6,.9988
0,"AT",1,1940,10,3,1,1,0,0,1,3,9,4,,5,2,7,3,6.5,5,3,5,1.4981
0,"AT",0,1960,12,3,1,1,0,50,1,4,13,5,6,5,2,3,4,2.5,1,3,0,.9988
0,"AT",0,1968,12,3,0,,0,0,1,7,26,5,6,4,1,4,3,8,4.5,4,6,.4994
0,"AT",1,1971,12,3,1,1,0,,4,5,22,6,6,6,0,1,2,3.5,2,0,7,.9988
0,"AT",1,1922,8,4,0,0,0,0,5,1,9,1,1,1,1,7,1,5,0,,5,.4991
1,"AT",1,1932,8,4,0,0,0,0,5,4,18,5,3,6,2,7,2,6.5,2.5,,5,.9982
1,"AT",0,1981,12,4,0,0,0,0,1,6,19,3,5,3,2,6,3,7,6,3,8,1.4974
0,"AT",1,1968,12,4,1,1,0,30,3,5,23,6,6,5,1,2,2,7,2.5,,,.9982
1,"AT",1,1941,12,4,1,0,0,30,5,6,26,6,5,6,2,6,2,7,4,0,7,.9982
0,"AT",1,1942,8,4,1,0,0,0,4,5,17,4,3,6,1,7,1,7.5,2.5,5,,.9982
1,"AT",1,1964,8,4,1,1,0,5,1,2,19,5,6,6,1,6,1,6,0,,5,.9982
1,"AT",0,1935,8,2,1,0,0,39,1,4,17,3,3,3,3,6,4,9,5.5,5,7,.9365
0,"AT",1,1925,8,2,0,0,0,0,1,1,12,1,1,5,2,7,1,9,4.5,,,.4682
1,"AT",0,1934,16,2,1,0,0,,5,2,9,5,4,5,4,5,4,8,4.5,5,10,.9365
1,"AT",1,1967,12,2,0,0,0,,1,6,16,3,6,3,1,5,2,8,2.5,,,.4682
1,"AT",0,1970,6,2,0,0,0,20,1,7,26,1,5,2,1,7,2,8.5,2,,,.9365
1,"AT",0,1975,12,2,0,1,0,39,1,4,17,3,5,4,3,4,3,8,3,5,5,.9365
1,"AT",1,1981,9,2,0,0,0,39,1,6,25,6,6,2,1,3,2,7.5,5,5,,.4682
0,"AT",1,1917,8,4,0,0,0,0,6,2,11,1,1,1,1,7,,6,1,,5,.4681
0,"AT",0,1952,11,4,1,0,0,38,4,5,21,4,4,5,1,4,2,6,4.5,2,6,.9361
0,"AT",0,1975,12,4,0,0,0,0,1,7,21,4,6,4,2,6,2,8,7,4,8,1.4042
0,"AT",1,1943,8,4,1,0,0,0,3,4,14,5,4,6,1,7,1,6,2.5,4,,.9361
0,"AT",1,1928,8,4,0,0,0,0,1,1,6,2,1,1,4,7,2,7.5,1.5,5,,.4691
0,"AT",0,1950,8,4,1,1,0,,4,1,18,2,2,3,3,3,2,9,1.5,,5,1.8765
1,"AT",1,1960,8,4,1,1,0,,5,6,12,6,4,6,1,1,1,6,3,4,5,1.4074
0,"AT",1,1941,8,4,0,1,0,39,3,2,15,4,3,2,2,,2,7,6,6,,.9383
0,"AT",1,1942,8,4,1,0,0,30,2,4,8,4,3,5,3,7,3,6.5,2.5,3,,.9383
0,"AT",0,1941,8,4,1,0,0,39,3,1,9,5,2,5,3,7,2,6,4.5,3,5,.9383
0,"AT",1,1942,8,4,1,0,0,,4,2,13,4,3,4,1,2,1,5,2,5,7,.9383
0,"AT",1,1948,8,4,1,0,0,38,1,4,12,2,3,3,2,7,3,7,4.5,5,5,.9366
0,"AT",0,1937,8,4,0,0,0,38,1,1,19,1,3,2,3,7,2,6.5,0,0,8,.9366
0,"AT",1,1951,8,4,0,0,0,40,2,2,16,3,3,4,1,3,1,6.5,2.5,7,5,.9366
0,"AT",1,1967,12,4,1,0,0,50,2,6,23,6,6,3,1,2,2,6,0,2,6,.9366
0,"AT",1,1945,8,4,1,1,0,30,2,2,10,2,1,3,1,2,1,6,0,,,1.4049
0,"AT",0,1941,12,4,1,0,0,42,2,4,17,4,4,3,1,1,2,5,5,5,3,.9366
0,"AT",1,1945,8,4,1,0,0,45,2,5,14,1,2,2,2,7,2,8,5.5,6,5,.9366
0,"AT",0,1965,8,4,1,1,0,50,3,4,19,5,4,6,1,2,3,7,.5,6,7,1.4049
1,"AT",0,1949,13,4,1,0,0,40,5,6,18,4,5,4,4,5,4,9,6.5,5,5,.7633
0,"AT",1,1985,13,4,0,0,0,0,3,6,22,5,5,4,1,6,2,7,3.5,3,10,1.9083
1,"AT",0,1961,15,4,1,1,0,25,3,7,25,5,6,5,2,3,4,7,7.5,8,6,1.5266
0,"AT",0,1970,11,4,0,0,0,43,5,4,12,4,5,6,2,2,3,4,1.5,,6,1.145
1,"AT",0,1984,12,4,0,0,0,0,2,6,22,6,6,6,2,4,3,8.5,3,5,3,1.5266
1,"AT",0,1937,10,4,1,0,0,40,5,6,4,4,5,6,1,7,2,8.5,0,0,0,.7633
0,"AT",0,1920,,4,1,0,0,40,6,6,22,4,4,5,2,2,4,10,4.5,,4,.7633
0,"AT",1,1933,11,3,0,0,0,70,2,6,14,4,5,5,3,4,3,6,.5,0,3,.505
1,"AT",1,1948,12,3,0,1,0,23,4,5,19,6,6,6,1,4,2,7.5,6.5,10,5,1.01
0,"AT",0,1932,18,3,0,0,0,40,4,6,27,4,5,5,3,4,4,8.5,3.5,3,6,.505
0,"AT",1,1967,13,3,0,1,0,45,2,5,14,6,6,5,3,5,3,4.5,4,5,3,.505
0,"AT",0,1936,14,3,1,0,0,40,2,4,26,5,6,5,2,3,3,5,5.5,,4,1.01
0,"AT",0,1942,12,3,1,0,0,38,2,5,19,5,5,4,1,1,1,6,6,6,3,1.01
0,"AT",0,1957,16,3,0,0,0,40,1,6,24,5,6,5,2,3,4,5,5,5,7,.505
0,"AT",1,1946,12,3,0,1,0,42,3,4,16,6,6,6,1,4,2,6,6.5,9,4,1.01
0,"AT",1,1925,10,3,0,0,0,45,6,5,22,5,2,5,2,3,3,7.5,3,,5,.505
1,"AT",1,1957,19,3,0,0,0,50,2,4,24,6,6,6,1,1,3,10,10,10,9,.5051
1,"AT",1,1938,15,3,0,0,0,10,3,4,26,4,6,5,2,7,3,8,8,8,8,.5051
0,"AT",0,1924,12,4,0,0,0,45,1,2,17,2,4,3,0,0,2,5,5,5,7,.5051
0,"AT",0,1982,10,4,0,0,0,30,1,6,31,5,6,4,0,3,1,5,1,,8,2.0203
0,"AT",0,1941,13,3,1,0,0,42,2,6,22,5,4,3,2,7,4,7,6.5,6,7,.7212
0,"AT",1,1955,15,4,1,1,0,40,4,5,10,2,5,4,4,4,3,3,3,3,2,2.1635
1,"AT",1,1971,13,4,1,1,0,0,5,5,16,3,6,4,2,5,2,8,7,5,6,.7212
0,"AT",1,1937,12,2,1,0,0,,3,2,12,6,3,6,4,7,3,5,3.5,5,3,.9657
1,"AT",0,1943,17,2,0,0,0,,1,4,24,2,5,5,4,5,3,7.5,2.5,5,4,.9657
1,"AT",1,1965,12,2,0,1,0,39,1,3,22,3,6,4,3,4,2,7.5,2.5,3,8,.4829
1,"AT",1,1968,10,2,0,0,0,,,5,27,2,6,1,4,5,3,7,1,,5,.9657
1,"AT",0,1960,12,2,1,1,0,38,1,4,21,1,5,4,3,4,2,7,4,6,8,.9657
0,"AT",1,1967,18,2,1,1,0,45,1,3,25,2,6,2,3,5,2,8,3.5,4,7,.9657
1,"AT",0,1940,17,2,1,0,0,,2,4,18,2,6,4,2,4,4,7,4,0,10,.9657
0,"AT",0,1934,18,3,1,0,0,50,1,2,12,3,5,3,3,5,4,5.5,1.5,2,2,.9656
0,"AT",1,1965,11,3,1,1,0,30,2,4,11,4,4,4,1,2,2,7,2,1,6,1.9312
0,"AT",1,1978,9,3,0,0,0,38,1,5,17,5,6,3,1,6,1,0,0,4,,.9656
0,"AT",0,1927,8,2,1,0,0,43,1,3,11,2,3,3,2,7,3,7,2,4,1,.9656
0,"AT",0,1936,8,3,0,0,0,40,1,5,22,3,4,3,3,7,4,8,5,5,6,.4828
0,"AT",1,1970,9,3,1,1,0,45,1,3,20,3,5,4,1,3,1,6,1,3,7,.9656
0,"AT",1,1978,12,3,0,0,0,30,1,6,18,6,6,6,1,2,2,6.5,0,1,6,.9656
0,"AT",0,1939,8,3,0,0,0,0,1,7,11,4,5,3,1,4,1,6.5,2.5,0,5,.4677
0,"AT",0,1919,8,3,1,0,0,,,2,11,4,3,3,4,7,3,7.5,3,3,5,.9353
1,"AT",1,1962,8,3,1,1,0,39,3,2,23,4,1,4,2,5,2,6,1,,5,.9353
0,"AT",1,1942,8,3,0,0,0,25,4,2,11,3,5,4,3,7,1,4.5,0,,7,.9353
0,"AT",0,1934,8,3,1,0,0,50,1,2,9,2,6,1,3,7,3,7.5,3,,5,.9353
0,"AT",1,1963,10,3,0,0,0,39,2,4,15,5,3,3,2,7,1,7,5,5,,.4677
1,"AT",0,1965,12,3,0,0,0,60,1,6,18,3,6,2,2,2,3,6,3,4,7,.9353
0,"AT",1,1970,12,3,0,0,0,50,2,4,23,1,5,3,3,7,2,8,5,5,8,.9353
0,"AT",1,1935,8,4,0,1,0,0,2,6,16,6,6,6,1,7,1,8,3,,5,1.6526
0,"AT",0,1976,11,4,0,0,0,48,1,6,15,5,6,3,1,3,4,10,6.5,10,10,.4132
0,"AT",1,1951,15,4,1,1,0,45,4,6,21,6,4,6,2,3,4,8,7.5,7,5,1.2395
0,"AT",1,1935,10,4,0,0,0,0,5,4,16,6,5,6,2,4,4,6,5.5,5,3,.8263
0,"AT",1,1963,9,4,1,1,0,20,1,5,27,2,6,6,0,3,1,3,0,0,5,2.0658
0,"AT",0,1951,12,4,1,1,0,40,5,4,22,5,5,4,1,5,3,7,5,3,7,1.2395
0,"AT",1,1964,11,3,1,1,0,30,3,6,17,5,4,4,1,4,1,8.5,5.5,5,6,1.2405
1,"AT",0,1962,13,3,1,1,0,38,2,4,24,4,3,4,1,3,2,6,3.5,5,5,.827
0,"AT",1,1962,11,3,1,1,0,41,1,3,15,3,5,4,2,4,2,9,7.5,6,9,1.2405
0,"AT",1,1958,10,3,1,0,0,30,4,4,13,3,3,6,1,4,3,5,3,2,5,.827
1,"AT",1,1946,10,3,0,1,0,48,1,4,20,5,5,5,1,6,4,6.5,6,5,7,1.2405
0,"AT",0,1981,17,4,0,0,0,39,1,6,30,4,5,5,1,1,1,7,2,3,5,1.633
0,"AT",1,1925,8,4,0,0,0,40,1,4,30,4,4,4,3,7,2,7,2,,,.5443
1,"AT",0,1957,16,4,0,0,0,50,1,6,29,3,6,3,1,2,3,7,1,3,5,1.0887
0,"AT",1,1934,8,5,0,1,0,0,1,2,19,3,2,3,1,2,1,2.5,0,0,,1.0887
1,"AT",1,1933,8,4,0,0,0,0,2,1,13,2,2,3,2,7,1,7.5,0,,,.5443
1,"AT",1,1953,12,4,0,0,0,39,1,6,15,3,6,4,2,6,2,6.5,0,,,.5443
0,"AT",0,1933,8,4,0,0,0,,1,7,18,6,6,5,3,7,4,9.5,4.5,3,7,.5443
0,"AT",0,1960,12,4,0,1,0,32,1,7,9,4,4,4,1,6,1,1,1.5,3,,2.7257
1,"AT",0,1977,12,4,0,0,0,40,1,7,7,5,6,6,0,0,3,7.5,6,6,0,.5451
0,"AT",0,1965,9,4,1,1,0,40,2,6,24,3,5,5,2,2,3,8,7.5,6,7,1.0903
1,"AT",0,1958,9,4,0,0,0,40,7,6,15,4,4,4,4,7,2,5,2,5,5,1.0903
0,"AT",1,1982,11,4,0,0,0,45,5,7,18,3,4,4,2,5,3,4,3,0,3,1.0903
0,"AT",0,1945,11,4,1,0,0,40,1,6,21,5,6,6,2,7,3,6.5,2.5,3,10,1.2444
0,"AT",0,1955,15,4,1,1,0,60,2,4,22,5,6,6,2,3,3,8.5,5.5,3,9,1.6591
1,"AT",0,1939,13,4,1,0,0,20,6,2,18,6,6,6,2,5,3,10,5,,10,.8296
0,"AT",1,1959,9,4,1,1,0,40,5,3,18,5,5,4,2,3,4,4.5,1.5,3,2,1.6591
0,"AT",1,1971,12,4,1,1,0,20,3,6,17,5,6,5,2,3,2,6,4,3,7,.8296
1,"AT",1,1960,9,4,1,1,0,38,3,6,28,4,3,5,2,5,2,7.5,5,5,7,1.6591
1,"AT",1,1960,11,4,1,0,0,20,3,5,30,5,6,6,1,3,3,6.5,6,8,6,.8296
1,"AT",1,1973,12,3,1,1,0,20,2,5,18,4,2,3,2,5,3,5,3.5,3,6,.8297
1,"AT",0,1980,11,3,,0,0,41,3,6,22,4,6,4,1,2,3,5,4.5,5,4,.8297
1,"AT",0,1977,12,3,1,1,0,43,3,6,18,4,4,4,2,3,3,8,4.5,2,7,.8297
1,"AT",0,1960,13,3,1,1,0,52,4,7,21,2,5,5,1,3,4,6,2.5,3,3,.8297
1,"AT",0,1941,13,4,1,1,0,65,5,3,23,4,5,4,2,2,3,6,6.5,7,8,1.6594
1,"AT",0,1940,15,3,1,0,0,39,5,4,17,6,4,5,4,5,4,8,4.5,3,3,.8297
0,"AT",0,1930,11,4,1,0,0,60,5,2,15,3,5,4,1,3,2,7.5,6.5,5,9,.8297
1,"AT",1,1960,12,4,1,1,0,40,5,6,28,4,4,6,2,2,2,6.5,5,7,8,1.6596
0,"AT",1,1978,14,4,0,0,0,30,1,6,27,6,6,6,1,1,2,7.5,3.5,6,5,.8298
0,"AT",1,1947,12,4,1,0,0,60,6,3,23,3,5,5,2,2,2,4,5,4,,.8298
0,"AT",1,1949,14,4,0,0,0,30,1,2,8,3,6,3,2,7,1,5,0,,5,.4149
0,"AT",1,1921,8,4,,1,0,0,3,1,14,3,3,5,0,7,1,6.5,1,0,,.8298
0,"AT",0,1924,8,4,0,0,0,40,1,2,16,6,4,5,3,7,4,7,0,,5,.4149
0,"AT",0,1980,8,4,0,0,0,60,,7,23,6,6,6,0,0,1,3.5,3,5,,4
0,"AT",1,1980,18,4,0,0,0,38,2,6,20,6,5,4,1,6,2,7,4,5,6,2.0745
0,"AT",0,1950,8,4,1,1,0,24,3,6,21,5,5,5,2,4,2,10,4,5,9,2.2429
0,"AT",0,1938,11,4,1,0,0,55,3,2,19,5,5,5,1,3,2,7.5,3.5,2,4,1.1214
0,"AT",0,1985,12,4,0,0,0,50,4,7,29,5,5,5,1,2,3,8,8,8,8,2.2429
0,"AT",1,1958,8,4,1,1,0,,4,1,16,2,2,5,1,2,1,7,2,5,,1.6825
0,"AT",1,1931,8,4,0,1,0,0,5,1,12,5,3,4,0,1,1,9,3.5,,,1.6825
0,"AT",1,1968,12,4,0,1,0,38,1,4,17,5,4,4,2,7,3,4.5,3.5,3,7,.5608
0,"AT",1,1967,11,4,0,1,0,30,1,6,20,6,6,6,1,5,1,7,0,5,7,.5608
0,"AT",1,1955,8,4,1,1,0,38,5,2,18,1,1,5,1,2,,8,3,6,,1.6825
0,"AT",1,1963,12,4,0,1,0,38,2,3,14,5,3,3,2,7,3,5,3.5,2,6,1.1217
0,"AT",1,1963,12,4,1,1,0,40,2,2,23,5,4,5,1,3,2,7.5,4,4,5,1.1217
0,"AT",0,1957,10,4,1,0,0,45,1,7,18,3,2,5,2,5,2,6,3,5,5,1.1217
0,"AT",1,1936,12,4,1,0,0,55,1,4,17,4,6,4,3,5,4,6.5,6.5,3,5,1.1217
0,"AT",1,1947,12,4,0,0,0,,1,6,26,6,6,6,2,2,3,6,6,6,5,.5608
0,"AT",0,1920,15,4,0,0,0,60,4,5,10,6,6,6,3,4,4,7,0,0,3,.5608
0,"AT",0,1987,10,4,0,0,0,0,2,7,27,4,4,5,0,7,1,7.5,5.5,6,8,1.6823
0,"AT",0,1950,11,4,1,0,0,40,4,4,20,4,5,4,2,4,4,6,6,6,7,1.1216
1,"AT",0,1963,12,4,0,0,0,39,1,5,18,5,5,5,2,5,3,7,5.5,3,10,1.1216
1,"AT",1,1978,17,4,0,0,0,40,1,6,33,6,6,6,2,5,3,8,7,5,8,1.1216
0,"AT",1,1966,13,4,0,1,0,40,4,6,25,5,5,5,2,2,2,6,4.5,5,6,.5608
0,"AT",0,1922,11,4,1,0,0,60,5,2,14,5,4,5,3,4,3,2.5,3,0,7,1.1216
0,"AT",1,1981,11,4,0,0,0,,2,6,24,5,6,6,1,1,2,6.5,3,2,8,.5608
0,"AT",1,1942,,4,1,0,0,40,4,4,21,3,4,4,4,7,3,4.5,5.5,2,8,1.1216
0,"AT",1,1940,8,2,0,0,0,28,1,6,13,3,6,5,1,4,1,7,0,,5,.4845
0,"AT",0,1938,12,2,0,0,0,39,1,4,27,4,4,6,2,7,2,7.5,2.5,0,5,.4845
0,"AT",1,1962,12,2,1,1,0,30,2,3,27,4,6,5,1,2,1,8,2.5,5,5,.969
